id_enfermedad,id_region,fecha_fin_semana,casos_confirmados,defunciones,tasa_incidencia,riesgo_brote_target,fecha_carga,casos_lag_1w,casos_lag_2w,casos_lag_3w,casos_lag_4w,ti_lag_1w,ti_lag_2w,ti_lag_3w,ti_lag_4w,casos_promedio_4w,tendencia_4w,variacion_pct,semana_anio,mes,estado_coded
1,1,2010-07-07,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7,0
1,1,2010-07-14,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,7,0
1,1,2010-07-21,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7,0
1,1,2010-07-31,2,0,0.1322,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,7,0
1,1,2011-10-07,0,0,0.0,0,2025-12-10,2.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.0,0.5,2.0,0.0,40,10,0
1,1,2011-10-14,0,0,0.0,0,2025-12-10,0.0,2.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.5,0.0,-1.0,41,10,0
1,1,2011-10-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,0.0,0.0,0.0,0.1322,0.0,0.5,0.0,0.0,42,10,0
1,1,2011-10-31,1,0,0.0661,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1322,0.5,-2.0,0.0,44,10,0
1,1,2011-12-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.25,1.0,0.0,49,12,0
1,1,2011-12-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.25,0.0,-1.0,50,12,0
1,1,2011-12-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.25,0.0,0.0,51,12,0
1,1,2011-12-31,1,0,0.0661,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.25,-1.0,0.0,52,12,0
1,1,2013-08-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.25,1.0,0.0,32,8,0
1,1,2013-08-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.25,0.0,-1.0,33,8,0
1,1,2013-08-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.25,0.0,0.0,34,8,0
1,1,2013-08-31,2,0,0.1322,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.25,-1.0,0.0,35,8,0
1,1,2015-09-07,0,0,0.0,0,2025-12-10,2.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.0,0.5,2.0,0.0,37,9,0
1,1,2015-09-14,0,0,0.0,0,2025-12-10,0.0,2.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.5,0.0,-1.0,38,9,0
1,1,2015-09-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,0.0,0.0,0.0,0.1322,0.0,0.5,0.0,0.0,39,9,0
1,1,2015-09-30,2,0,0.1322,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1322,0.5,-2.0,0.0,40,9,0
1,1,2015-10-07,6,0,0.3967,0,2025-12-10,2.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.0,0.5,2.0,0.0,41,10,0
1,1,2015-10-14,6,0,0.3967,0,2025-12-10,6.0,2.0,0.0,0.0,0.3967,0.1322,0.0,0.0,2.0,6.0,2.0,42,10,0
1,1,2015-10-21,6,0,0.3967,0,2025-12-10,6.0,6.0,2.0,0.0,0.3967,0.3967,0.1322,0.0,3.5,6.0,0.0,43,10,0
1,1,2015-10-31,4,0,0.2645,0,2025-12-10,6.0,6.0,6.0,2.0,0.3967,0.3967,0.3967,0.1322,5.0,4.0,0.0,44,10,0
1,1,2019-10-07,0,0,0.0,0,2025-12-10,4.0,6.0,6.0,6.0,0.2645,0.3967,0.3967,0.3967,5.5,-2.0,-0.3333333333333333,41,10,0
1,1,2019-10-14,0,0,0.0,0,2025-12-10,0.0,4.0,6.0,6.0,0.0,0.2645,0.3967,0.3967,4.0,-6.0,-1.0,42,10,0
1,1,2019-10-21,0,0,0.0,0,2025-12-10,0.0,0.0,4.0,6.0,0.0,0.0,0.2645,0.3967,2.5,-6.0,0.0,43,10,0
1,1,2019-10-31,1,0,0.0661,0,2025-12-10,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2645,1.0,-4.0,0.0,44,10,0
1,1,2019-11-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.25,1.0,0.0,45,11,0
1,1,2019-11-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.25,0.0,-1.0,46,11,0
1,1,2019-11-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.0,0.25,0.0,0.0,47,11,0
1,1,2019-11-30,1,0,0.0661,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.25,-1.0,0.0,48,11,0
1,2,2000-11-07,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,11,1
1,2,2000-11-14,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,11,1
1,2,2000-11-21,0,0,0.0,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,11,1
1,2,2000-11-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,11,1
1,2,2003-07-07,8,0,0.2016,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,28,7,1
1,2,2003-07-14,8,0,0.2016,0,2025-12-10,8.0,1.0,0.0,0.0,0.2016,0.0252,0.0,0.0,2.25,8.0,7.0,29,7,1
1,2,2003-07-21,8,0,0.2016,0,2025-12-10,8.0,8.0,1.0,0.0,0.2016,0.2016,0.0252,0.0,4.25,8.0,0.0,30,7,1
1,2,2003-07-31,10,0,0.252,0,2025-12-10,8.0,8.0,8.0,1.0,0.2016,0.2016,0.2016,0.0252,6.25,7.0,0.0,31,7,1
1,2,2003-08-07,18,0,0.4536,0,2025-12-10,10.0,8.0,8.0,8.0,0.252,0.2016,0.2016,0.2016,8.5,2.0,0.25,32,8,1
1,2,2003-08-14,18,0,0.4536,0,2025-12-10,18.0,10.0,8.0,8.0,0.4536,0.252,0.2016,0.2016,11.0,10.0,0.8,33,8,1
1,2,2003-08-21,18,0,0.4536,0,2025-12-10,18.0,18.0,10.0,8.0,0.4536,0.4536,0.252,0.2016,13.5,10.0,0.0,34,8,1
1,2,2003-08-31,16,0,0.4032,0,2025-12-10,18.0,18.0,18.0,10.0,0.4536,0.4536,0.4536,0.252,16.0,8.0,0.0,35,8,1
1,2,2003-09-07,28,0,0.7056,0,2025-12-10,16.0,18.0,18.0,18.0,0.4032,0.4536,0.4536,0.4536,17.5,-2.0,-0.1111111111111111,36,9,1
1,2,2003-09-14,28,0,0.7056,0,2025-12-10,28.0,16.0,18.0,18.0,0.7056,0.4032,0.4536,0.4536,20.0,10.0,0.75,37,9,1
1,2,2003-09-21,28,0,0.7056,0,2025-12-10,28.0,28.0,16.0,18.0,0.7056,0.7056,0.4032,0.4536,22.5,10.0,0.0,38,9,1
1,2,2003-09-30,29,0,0.7308,0,2025-12-10,28.0,28.0,28.0,16.0,0.7056,0.7056,0.7056,0.4032,25.0,12.0,0.0,40,9,1
1,2,2003-10-07,50,0,1.26,0,2025-12-10,29.0,28.0,28.0,28.0,0.7308,0.7056,0.7056,0.7056,28.25,1.0,0.03571428571428571,41,10,1
1,2,2003-10-14,50,0,1.26,0,2025-12-10,50.0,29.0,28.0,28.0,1.26,0.7308,0.7056,0.7056,33.75,22.0,0.7241379310344828,42,10,1
1,2,2003-10-21,50,0,1.26,0,2025-12-10,50.0,50.0,29.0,28.0,1.26,1.26,0.7308,0.7056,39.25,22.0,0.0,43,10,1
1,2,2003-10-31,50,0,1.26,0,2025-12-10,50.0,50.0,50.0,29.0,1.26,1.26,1.26,0.7308,44.75,21.0,0.0,44,10,1
1,2,2003-11-07,16,0,0.4032,0,2025-12-10,50.0,50.0,50.0,50.0,1.26,1.26,1.26,1.26,50.0,0.0,0.0,45,11,1
1,2,2003-11-14,16,0,0.4032,0,2025-12-10,16.0,50.0,50.0,50.0,0.4032,1.26,1.26,1.26,41.5,-34.0,-0.68,46,11,1
1,2,2003-11-21,16,0,0.4032,0,2025-12-10,16.0,16.0,50.0,50.0,0.4032,0.4032,1.26,1.26,33.0,-34.0,0.0,47,11,1
1,2,2003-11-30,17,0,0.4284,0,2025-12-10,16.0,16.0,16.0,50.0,0.4032,0.4032,0.4032,1.26,24.5,-34.0,0.0,48,11,1
1,2,2003-12-07,1,0,0.0252,0,2025-12-10,17.0,16.0,16.0,16.0,0.4284,0.4032,0.4032,0.4032,16.25,1.0,0.0625,49,12,1
1,2,2003-12-14,1,0,0.0252,0,2025-12-10,1.0,17.0,16.0,16.0,0.0252,0.4284,0.4032,0.4032,12.5,-15.0,-0.9411764705882353,50,12,1
1,2,2003-12-21,1,0,0.0252,0,2025-12-10,1.0,1.0,17.0,16.0,0.0252,0.0252,0.4284,0.4032,8.75,-15.0,0.0,51,12,1
1,2,2003-12-31,1,0,0.0252,0,2025-12-10,1.0,1.0,1.0,17.0,0.0252,0.0252,0.0252,0.4284,5.0,-16.0,0.0,1,12,1
1,2,2010-03-07,0,0,0.0,0,2025-12-10,1.0,1.0,1.0,1.0,0.0252,0.0252,0.0252,0.0252,1.0,0.0,0.0,9,3,1
1,2,2010-03-14,0,0,0.0,0,2025-12-10,0.0,1.0,1.0,1.0,0.0,0.0252,0.0252,0.0252,0.75,-1.0,-1.0,10,3,1
1,2,2010-03-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,1.0,0.0,0.0,0.0252,0.0252,0.5,-1.0,0.0,11,3,1
1,2,2010-03-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,13,3,1
1,2,2010-06-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,23,6,1
1,2,2010-06-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,24,6,1
1,2,2010-06-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,25,6,1
1,2,2010-06-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,26,6,1
1,2,2010-07-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,27,7,1
1,2,2010-07-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,28,7,1
1,2,2010-07-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,29,7,1
1,2,2010-07-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,30,7,1
1,2,2010-08-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,31,8,1
1,2,2010-08-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,32,8,1
1,2,2010-08-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,33,8,1
1,2,2010-08-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,35,8,1
1,2,2010-09-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,36,9,1
1,2,2010-09-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,37,9,1
1,2,2010-09-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,38,9,1
1,2,2010-09-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,39,9,1
1,2,2010-10-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,40,10,1
1,2,2010-10-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,41,10,1
1,2,2010-10-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,42,10,1
1,2,2010-10-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,43,10,1
1,2,2011-03-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,10,3,1
1,2,2011-03-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,11,3,1
1,2,2011-03-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,12,3,1
1,2,2011-03-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,13,3,1
1,2,2011-04-07,3,0,0.0756,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,14,4,1
1,2,2011-04-14,3,0,0.0756,0,2025-12-10,3.0,1.0,0.0,0.0,0.0756,0.0252,0.0,0.0,1.0,3.0,2.0,15,4,1
1,2,2011-04-21,3,0,0.0756,0,2025-12-10,3.0,3.0,1.0,0.0,0.0756,0.0756,0.0252,0.0,1.75,3.0,0.0,16,4,1
1,2,2011-04-30,2,0,0.0504,0,2025-12-10,3.0,3.0,3.0,1.0,0.0756,0.0756,0.0756,0.0252,2.5,2.0,0.0,17,4,1
1,2,2011-05-07,0,0,0.0,0,2025-12-10,2.0,3.0,3.0,3.0,0.0504,0.0756,0.0756,0.0756,2.75,-1.0,-0.3333333333333333,18,5,1
1,2,2011-05-14,0,0,0.0,0,2025-12-10,0.0,2.0,3.0,3.0,0.0,0.0504,0.0756,0.0756,2.0,-3.0,-1.0,19,5,1
1,2,2011-05-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,3.0,0.0,0.0,0.0504,0.0756,1.25,-3.0,0.0,20,5,1
1,2,2011-05-31,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,22,5,1
1,2,2011-06-07,1,0,0.0252,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,23,6,1
1,2,2011-06-14,1,0,0.0252,0,2025-12-10,1.0,2.0,0.0,0.0,0.0252,0.0504,0.0,0.0,0.75,1.0,-0.5,24,6,1
1,2,2011-06-21,1,0,0.0252,0,2025-12-10,1.0,1.0,2.0,0.0,0.0252,0.0252,0.0504,0.0,1.0,1.0,0.0,25,6,1
1,2,2011-06-30,2,0,0.0504,0,2025-12-10,1.0,1.0,1.0,2.0,0.0252,0.0252,0.0252,0.0504,1.25,-1.0,0.0,26,6,1
1,2,2011-07-07,0,0,0.0,0,2025-12-10,2.0,1.0,1.0,1.0,0.0504,0.0252,0.0252,0.0252,1.25,1.0,1.0,27,7,1
1,2,2011-07-14,0,0,0.0,0,2025-12-10,0.0,2.0,1.0,1.0,0.0,0.0504,0.0252,0.0252,1.0,-1.0,-1.0,28,7,1
1,2,2011-07-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,1.0,0.0,0.0,0.0504,0.0252,0.75,-1.0,0.0,29,7,1
1,2,2011-07-31,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,30,7,1
1,2,2011-08-07,0,0,0.0,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,31,8,1
1,2,2011-08-14,0,0,0.0,0,2025-12-10,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.5,0.0,-1.0,32,8,1
1,2,2011-08-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.5,0.0,0.0,33,8,1
1,2,2011-08-31,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,35,8,1
1,2,2011-09-07,2,0,0.0504,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,36,9,1
1,2,2011-09-14,2,0,0.0504,0,2025-12-10,2.0,2.0,0.0,0.0,0.0504,0.0504,0.0,0.0,1.0,2.0,0.0,37,9,1
1,2,2011-09-21,2,0,0.0504,0,2025-12-10,2.0,2.0,2.0,0.0,0.0504,0.0504,0.0504,0.0,1.5,2.0,0.0,38,9,1
1,2,2011-09-30,1,0,0.0252,0,2025-12-10,2.0,2.0,2.0,2.0,0.0504,0.0504,0.0504,0.0504,2.0,0.0,0.0,39,9,1
1,2,2011-11-07,0,0,0.0,0,2025-12-10,1.0,2.0,2.0,2.0,0.0252,0.0504,0.0504,0.0504,1.75,-1.0,-0.5,45,11,1
1,2,2011-11-14,0,0,0.0,0,2025-12-10,0.0,1.0,2.0,2.0,0.0,0.0252,0.0504,0.0504,1.25,-2.0,-1.0,46,11,1
1,2,2011-11-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,2.0,0.0,0.0,0.0252,0.0504,0.75,-2.0,0.0,47,11,1
1,2,2011-11-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,48,11,1
1,2,2012-01-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,1,1,1
1,2,2012-01-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,2,1,1
1,2,2012-01-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,3,1,1
1,2,2012-01-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,5,1,1
1,2,2012-06-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,23,6,1
1,2,2012-06-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,24,6,1
1,2,2012-06-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,25,6,1
1,2,2012-06-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,26,6,1
1,2,2012-09-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,36,9,1
1,2,2012-09-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,37,9,1
1,2,2012-09-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,38,9,1
1,2,2012-09-30,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,39,9,1
1,2,2014-03-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,10,3,1
1,2,2014-03-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,11,3,1
1,2,2014-03-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,12,3,1
1,2,2014-03-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,14,3,1
1,2,2014-05-07,0,0,0.0,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,19,5,1
1,2,2014-05-14,0,0,0.0,0,2025-12-10,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.25,0.0,-1.0,20,5,1
1,2,2014-05-21,0,0,0.0,0,2025-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.0,0.25,0.0,0.0,21,5,1
1,2,2014-05-31,1,0,0.0252,0,2025-12-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252,0.25,-1.0,0.0,22,5,1
1,2,2014-11-07,1,0,0.0252,0,2025-12-10,1.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.25,1.0,0.0,45,11,1
1,2,2014-11-14,1,0,0.0252,0,2025-12-10,1.0,1.0,0.0,0.0,0.0252,0.0252,0.0,0.0,0.5,1.0,0.0,46,11,1
1,2,2014-11-21,1,0,0.0252,0,2025-12-10,1.0,1.0,1.0,0.0,0.0252,0.0252,0.0252,0.0,0.75,1.0,0.0,47,11,1
1,2,2014-11-30,0,0,0.0,0,2025-12-10,1.0,1.0,1.0,1.0,0.0252,0.0252,0.0252,0.0252,1.0,0.0,0.0,48,11,1
1,2,2014-12-07,3,0,0.0756,0,2025-12-10,0.0,1.0,1.0,1.0,0.0,0.0252,0.0252,0.0252,0.75,-1.0,-1.0,49,12,1
1,2,2014-12-14,3,0,0.0756,0,2025-12-10,3.0,0.0,1.0,1.0,0.0756,0.0,0.0252,0.0252,1.25,2.0,0.0,50,12,1
1,2,2014-12-21,3,0,0.0756,0,2025-12-10,3.0,3.0,0.0,1.0,0.0756,0.0756,0.0,0.0252,1.75,2.0,0.0,51,12,1
1,2,2014-12-31,2,0,0.0504,0,2025-12-10,3.0,3.0,3.0,0.0,0.0756,0.0756,0.0756,0.0,2.25,3.0,0.0,1,12,1
1,2,2015-02-07,0,0,0.0,0,2025-12-10,2.0,3.0,3.0,3.0,0.0504,0.0756,0.0756,0.0756,2.75,-1.0,-0.3333333333333333,6,2,1
1,2,2015-02-14,0,0,0.0,0,2025-12-10,0.0,2.0,3.0,3.0,0.0,0.0504,0.0756,0.0756,2.0,-3.0,-1.0,7,2,1
1,2,2015-02-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,3.0,0.0,0.0,0.0504,0.0756,1.25,-3.0,0.0,8,2,1
1,2,2015-02-28,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,9,2,1
1,2,2015-04-07,0,0,0.0,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,15,4,1
1,2,2015-04-14,0,0,0.0,0,2025-12-10,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.5,0.0,-1.0,16,4,1
1,2,2015-04-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.5,0.0,0.0,17,4,1
1,2,2015-04-30,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,18,4,1
1,2,2015-06-07,0,0,0.0,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,23,6,1
1,2,2015-06-14,0,0,0.0,0,2025-12-10,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.5,0.0,-1.0,24,6,1
1,2,2015-06-21,0,0,0.0,0,2025-12-10,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.0,0.5,0.0,0.0,25,6,1
1,2,2015-06-30,2,0,0.0504,0,2025-12-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0504,0.5,-2.0,0.0,27,6,1
1,2,2015-07-07,1,0,0.0252,0,2025-12-10,2.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.5,2.0,0.0,28,7,1
1,2,2015-07-14,1,0,0.0252,0,2025-12-10,1.0,2.0,0.0,0.0,0.0252,0.0504,0.0,0.0,0.75,1.0,-0.5,29,7,1
1,2,2015-07-21,1,0,0.0252,0,2025-12-10,1.0,1.0,2.0,0.0,0.0252,0.0252,0.0504,0.0,1.0,1.0,0.0,30,7,1
1,2,2015-07-31,1,0,0.0252,0,2025-12-10,1.0,1.0,1.0,2.0,0.0252,0.0252,0.0252,0.0504,1.25,-1.0,0.0,31,7,1
1,2,2015-08-07,2,0,0.0504,0,2025-12-10,1.0,1.0,1.0,1.0,0.0252,0.0252,0.0252,0.0252,1.0,0.0,0.0,32,8,1
1,2,2015-08-14,2,0,0.0504,0,2025-12-10,2.0,1.0,1.0,1.0,0.0504,0.0252,0.0252,0.0252,1.25,1.0,1.0,33,8,1
1,2,2015-08-21,2,0,0.0504,0,2025-12-10,2.0,2.0,1.0,1.0,0.0504,0.0504,0.0252,0.0252,1.5,1.0,0.0,34,8,1
1,2,2015-08-31,4,0,0.1008,0,2025-12-10,2.0,2.0,2.0,1.0,0.0504,0.0504,0.0504,0.0252,1.75,1.0,0.0,36,8,1
1,2,2015-09-07,7,0,0.1764,0,2025-12-10,4.0,2.0,2.0,2.0,0.1008,0.0504,0.0504,0.0504,2.5,2.0,1.0,37,9,1
1,2,2015-09-14,7,0,0.1764,0,2025-12-10,7.0,4.0,2.0,2.0,0.1764,0.1008,0.0504,0.0504,3.75,5.0,0.75,38,9,1
1,2,2015-09-21,7,0,0.1764,0,2025-12-10,7.0,7.0,4.0,2.0,0.1764,0.1764,0.1008,0.0504,5.0,5.0,0.0,39,9,1
1,2,2015-09-30,8,0,0.2016,0,2025-12-10,7.0,7.0,7.0,4.0,0.1764,0.1764,0.1764,0.1008,6.25,3.0,0.0,40,9,1
1,2,2015-10-07,50,0,1.26,0,2025-12-10,8.0,7.0,7.0,7.0,0.2016,0.1764,0.1764,0.1764,7.25,1.0,0.14285714285714285,41,10,1
1,2,2015-10-14,50,0,1.26,0,2025-12-10,50.0,8.0,7.0,7.0,1.26,0.2016,0.1764,0.1764,18.0,43.0,5.25,42,10,1
