id_enfermedad,id_region,fecha_fin_semana,casos_confirmados,defunciones,tasa_incidencia,riesgo_brote_target,fecha_carga
1,23,2001-06-30,2,0,0.1667,0,2025-12-10
1,25,2001-06-30,2,0,0.0741,0,2025-12-10
1,27,2001-06-30,1,0,0.05,0,2025-12-10
1,28,2001-06-30,4,0,0.1333,0,2025-12-10
1,30,2001-06-30,157,0,2.1806,0,2025-12-10
1,7,2001-07-31,20,0,0.4444,0,2025-12-10
1,9,2001-07-31,2,0,0.0227,0,2025-12-10
1,12,2001-07-31,31,0,0.9688,0,2025-12-10
1,16,2001-07-31,2,0,0.0476,0,2025-12-10
1,20,2001-07-31,8,0,0.2286,0,2025-12-10
1,23,2001-07-31,6,0,0.5,0,2025-12-10
1,25,2001-07-31,3,0,0.1111,0,2025-12-10
1,27,2001-07-31,3,0,0.15,0,2025-12-10
1,28,2001-07-31,2,0,0.0667,0,2025-12-10
1,30,2001-07-31,142,0,1.9722,0,2025-12-10
1,31,2001-07-31,14,0,0.7368,0,2025-12-10
1,4,2001-08-31,12,0,1.6,0,2025-12-10
1,7,2001-08-31,41,0,0.9111,0,2025-12-10
1,9,2001-08-31,23,0,0.2614,0,2025-12-10
1,12,2001-08-31,67,0,2.0938,0,2025-12-10
1,16,2001-08-31,14,0,0.3333,0,2025-12-10
1,17,2001-08-31,1,0,0.0588,0,2025-12-10
1,20,2001-08-31,82,0,2.3429,0,2025-12-10
1,23,2001-08-31,21,0,1.75,0,2025-12-10
1,25,2001-08-31,4,0,0.1481,0,2025-12-10
1,27,2001-08-31,11,0,0.55,0,2025-12-10
1,28,2001-08-31,4,0,0.1333,0,2025-12-10
1,30,2001-08-31,222,0,3.0833,0,2025-12-10
1,31,2001-08-31,144,0,7.5789,1,2025-12-10
1,4,2001-09-30,28,0,3.7333,0,2025-12-10
1,7,2001-09-30,80,0,1.7778,0,2025-12-10
1,9,2001-09-30,1,0,0.0114,0,2025-12-10
1,12,2001-09-30,145,0,4.5312,0,2025-12-10
1,16,2001-09-30,25,0,0.5952,0,2025-12-10
1,17,2001-09-30,7,0,0.4118,0,2025-12-10
1,19,2001-09-30,2,0,0.0465,0,2025-12-10
1,20,2001-09-30,66,0,1.8857,0,2025-12-10
1,21,2001-09-30,19,0,0.3519,0,2025-12-10
1,23,2001-09-30,151,0,12.5833,1,2025-12-10
1,25,2001-09-30,2,0,0.0741,0,2025-12-10
1,27,2001-09-30,27,0,1.35,0,2025-12-10
1,28,2001-09-30,2,0,0.0667,0,2025-12-10
1,30,2001-09-30,292,0,4.0556,0,2025-12-10
1,31,2001-09-30,57,0,3.0,0,2025-12-10
1,2,2001-10-31,1,0,0.0357,0,2025-12-10
1,4,2001-10-31,13,0,1.7333,0,2025-12-10
1,7,2001-10-31,119,0,2.6444,0,2025-12-10
1,9,2001-10-31,8,0,0.0909,0,2025-12-10
1,12,2001-10-31,184,0,5.75,1,2025-12-10
1,17,2001-10-31,3,0,0.1765,0,2025-12-10
1,19,2001-10-31,2,0,0.0465,0,2025-12-10
1,20,2001-10-31,174,0,4.9714,0,2025-12-10
1,21,2001-10-31,13,0,0.2407,0,2025-12-10
1,23,2001-10-31,101,0,8.4167,1,2025-12-10
1,25,2001-10-31,6,0,0.2222,0,2025-12-10
1,27,2001-10-31,24,0,1.2,0,2025-12-10
1,28,2001-10-31,12,0,0.4,0,2025-12-10
1,30,2001-10-31,649,0,9.0139,1,2025-12-10
1,31,2001-10-31,15,0,0.7895,0,2025-12-10
1,6,2001-11-30,2,0,0.3333,0,2025-12-10
1,7,2001-11-30,23,0,0.5111,0,2025-12-10
1,12,2001-11-30,61,0,1.9062,0,2025-12-10
1,17,2001-11-30,3,0,0.1765,0,2025-12-10
1,19,2001-11-30,1,0,0.0233,0,2025-12-10
1,20,2001-11-30,79,0,2.2571,0,2025-12-10
1,23,2001-11-30,3,0,0.25,0,2025-12-10
1,25,2001-11-30,155,0,5.7407,1,2025-12-10
1,27,2001-11-30,12,0,0.6,0,2025-12-10
1,28,2001-11-30,4,0,0.1333,0,2025-12-10
1,30,2001-11-30,386,0,5.3611,1,2025-12-10
1,31,2001-11-30,17,0,0.8947,0,2025-12-10
1,5,2001-12-31,1,0,0.0385,0,2025-12-10
1,7,2001-12-31,31,0,0.6889,0,2025-12-10
1,9,2001-12-31,2,0,0.0227,0,2025-12-10
1,12,2001-12-31,10,0,0.3125,0,2025-12-10
1,20,2001-12-31,22,0,0.6286,0,2025-12-10
1,23,2001-12-31,6,0,0.5,0,2025-12-10
1,25,2001-12-31,9,0,0.3333,0,2025-12-10
1,27,2001-12-31,6,0,0.3,0,2025-12-10
1,28,2001-12-31,1,0,0.0333,0,2025-12-10
1,30,2001-12-31,304,0,4.2222,0,2025-12-10
1,31,2001-12-31,5,0,0.2632,0,2025-12-10
1,4,2002-01-31,1,0,0.1333,0,2025-12-10
1,6,2002-01-31,19,0,3.1667,0,2025-12-10
1,7,2002-01-31,11,0,0.2444,0,2025-12-10
1,12,2002-01-31,17,0,0.5312,0,2025-12-10
1,20,2002-01-31,2,0,0.0571,0,2025-12-10
1,23,2002-01-31,9,0,0.75,0,2025-12-10
1,30,2002-01-31,148,0,2.0556,0,2025-12-10
1,4,2002-02-28,1,0,0.1333,0,2025-12-10
1,6,2002-02-28,39,0,6.5,1,2025-12-10
1,7,2002-02-28,11,0,0.2444,0,2025-12-10
1,12,2002-02-28,14,0,0.4375,0,2025-12-10
1,23,2002-02-28,11,0,0.9167,0,2025-12-10
1,27,2002-02-28,1,0,0.05,0,2025-12-10
1,30,2002-02-28,61,0,0.8472,0,2025-12-10
1,6,2002-03-31,80,0,13.3333,1,2025-12-10
1,7,2002-03-31,5,0,0.1111,0,2025-12-10
1,12,2002-03-31,5,0,0.1562,0,2025-12-10
1,20,2002-03-31,1,0,0.0286,0,2025-12-10
1,23,2002-03-31,20,0,1.6667,0,2025-12-10
1,28,2002-03-31,2,0,0.0667,0,2025-12-10
1,30,2002-03-31,45,0,0.625,0,2025-12-10
1,4,2002-04-30,6,0,0.8,0,2025-12-10
1,6,2002-04-30,136,0,22.6667,1,2025-12-10
1,7,2002-04-30,14,0,0.3111,0,2025-12-10
1,12,2002-04-30,21,0,0.6562,0,2025-12-10
1,20,2002-04-30,1,0,0.0286,0,2025-12-10
1,23,2002-04-30,46,0,3.8333,0,2025-12-10
1,27,2002-04-30,4,0,0.2,0,2025-12-10
1,30,2002-04-30,40,0,0.5556,0,2025-12-10
1,4,2002-05-31,4,0,0.5333,0,2025-12-10
1,6,2002-05-31,250,0,41.6667,1,2025-12-10
1,7,2002-05-31,20,0,0.4444,0,2025-12-10
1,12,2002-05-31,90,0,2.8125,0,2025-12-10
1,14,2002-05-31,1,0,0.0147,0,2025-12-10
1,20,2002-05-31,5,0,0.1429,0,2025-12-10
1,23,2002-05-31,56,0,4.6667,0,2025-12-10
1,25,2002-05-31,2,0,0.0741,0,2025-12-10
1,27,2002-05-31,4,0,0.2,0,2025-12-10
1,28,2002-05-31,2,0,0.0667,0,2025-12-10
1,30,2002-05-31,86,0,1.1944,0,2025-12-10
1,4,2002-06-30,20,0,2.6667,0,2025-12-10
1,6,2002-06-30,148,0,24.6667,1,2025-12-10
1,7,2002-06-30,27,0,0.6,0,2025-12-10
1,12,2002-06-30,63,0,1.9688,0,2025-12-10
1,14,2002-06-30,11,0,0.1618,0,2025-12-10
1,20,2002-06-30,93,0,2.6571,0,2025-12-10
1,23,2002-06-30,54,0,4.5,0,2025-12-10
1,27,2002-06-30,5,0,0.25,0,2025-12-10
1,28,2002-06-30,4,0,0.1333,0,2025-12-10
1,30,2002-06-30,338,0,4.6944,0,2025-12-10
1,4,2002-07-31,40,0,5.3333,1,2025-12-10
1,5,2002-07-31,2,0,0.0769,0,2025-12-10
1,6,2002-07-31,177,0,29.5,1,2025-12-10
1,7,2002-07-31,41,0,0.9111,0,2025-12-10
1,12,2002-07-31,303,0,9.4688,1,2025-12-10
1,13,2002-07-31,1,0,0.04,0,2025-12-10
1,14,2002-07-31,102,0,1.5,0,2025-12-10
1,17,2002-07-31,9,0,0.5294,0,2025-12-10
1,18,2002-07-31,32,0,3.3684,0,2025-12-10
1,20,2002-07-31,155,0,4.4286,0,2025-12-10
1,21,2002-07-31,3,0,0.0556,0,2025-12-10
1,23,2002-07-31,57,0,4.75,0,2025-12-10
1,25,2002-07-31,2,0,0.0741,0,2025-12-10
1,26,2002-07-31,3,0,0.12,0,2025-12-10
1,27,2002-07-31,44,0,2.2,0,2025-12-10
1,28,2002-07-31,1,0,0.0333,0,2025-12-10
1,30,2002-07-31,690,0,9.5833,1,2025-12-10
1,4,2002-08-31,110,0,14.6667,1,2025-12-10
1,6,2002-08-31,520,0,86.6667,1,2025-12-10
1,7,2002-08-31,82,0,1.8222,0,2025-12-10
1,12,2002-08-31,854,0,26.6875,1,2025-12-10
1,13,2002-08-31,2,0,0.08,0,2025-12-10
1,14,2002-08-31,55,0,0.8088,0,2025-12-10
1,17,2002-08-31,25,0,1.4706,0,2025-12-10
1,18,2002-08-31,111,0,11.6842,1,2025-12-10
1,20,2002-08-31,150,0,4.2857,0,2025-12-10
1,21,2002-08-31,1,0,0.0185,0,2025-12-10
1,23,2002-08-31,106,0,8.8333,1,2025-12-10
1,25,2002-08-31,39,0,1.4444,0,2025-12-10
1,26,2002-08-31,51,0,2.04,0,2025-12-10
1,27,2002-08-31,239,0,11.95,1,2025-12-10
1,28,2002-08-31,13,0,0.4333,0,2025-12-10
1,30,2002-08-31,361,0,5.0139,1,2025-12-10
1,2,2002-09-30,1,0,0.0357,0,2025-12-10
1,4,2002-09-30,80,0,10.6667,1,2025-12-10
1,5,2002-09-30,29,0,1.1154,0,2025-12-10
1,6,2002-09-30,282,0,47.0,1,2025-12-10
1,7,2002-09-30,50,0,1.1111,0,2025-12-10
1,12,2002-09-30,548,0,17.125,1,2025-12-10
1,13,2002-09-30,15,0,0.6,0,2025-12-10
1,14,2002-09-30,135,0,1.9853,0,2025-12-10
1,17,2002-09-30,36,0,2.1176,0,2025-12-10
1,18,2002-09-30,203,0,21.3684,1,2025-12-10
1,20,2002-09-30,78,0,2.2286,0,2025-12-10
1,21,2002-09-30,1,0,0.0185,0,2025-12-10
1,23,2002-09-30,61,0,5.0833,1,2025-12-10
1,25,2002-09-30,62,0,2.2963,0,2025-12-10
1,26,2002-09-30,76,0,3.04,0,2025-12-10
1,27,2002-09-30,20,0,1.0,0,2025-12-10
1,28,2002-09-30,40,0,1.3333,0,2025-12-10
1,30,2002-09-30,256,0,3.5556,0,2025-12-10
1,2,2002-10-31,6,0,0.2143,0,2025-12-10
1,4,2002-10-31,88,0,11.7333,1,2025-12-10
1,5,2002-10-31,127,0,4.8846,0,2025-12-10
1,6,2002-10-31,105,0,17.5,1,2025-12-10
1,7,2002-10-31,58,0,1.2889,0,2025-12-10
1,12,2002-10-31,194,0,6.0625,1,2025-12-10
1,13,2002-10-31,12,0,0.48,0,2025-12-10
1,14,2002-10-31,410,0,6.0294,1,2025-12-10
1,17,2002-10-31,23,0,1.3529,0,2025-12-10
1,18,2002-10-31,435,0,45.7895,1,2025-12-10
1,20,2002-10-31,71,0,2.0286,0,2025-12-10
1,21,2002-10-31,7,0,0.1296,0,2025-12-10
1,23,2002-10-31,46,0,3.8333,0,2025-12-10
1,24,2002-10-31,3,0,0.125,0,2025-12-10
1,25,2002-10-31,282,0,10.4444,1,2025-12-10
1,26,2002-10-31,67,0,2.68,0,2025-12-10
1,27,2002-10-31,9,0,0.45,0,2025-12-10
1,28,2002-10-31,39,0,1.3,0,2025-12-10
1,30,2002-10-31,235,0,3.2639,0,2025-12-10
1,2,2002-11-30,2,0,0.0714,0,2025-12-10
1,4,2002-11-30,21,0,2.8,0,2025-12-10
1,5,2002-11-30,68,0,2.6154,0,2025-12-10
1,6,2002-11-30,10,0,1.6667,0,2025-12-10
1,7,2002-11-30,5,0,0.1111,0,2025-12-10
1,12,2002-11-30,69,0,2.1562,0,2025-12-10
1,13,2002-11-30,2,0,0.08,0,2025-12-10
1,14,2002-11-30,531,0,7.8088,1,2025-12-10
1,17,2002-11-30,8,0,0.4706,0,2025-12-10
1,18,2002-11-30,213,0,22.4211,1,2025-12-10
1,20,2002-11-30,14,0,0.4,0,2025-12-10
1,21,2002-11-30,1,0,0.0185,0,2025-12-10
1,23,2002-11-30,20,0,1.6667,0,2025-12-10
1,25,2002-11-30,177,0,6.5556,1,2025-12-10
1,26,2002-11-30,62,0,2.48,0,2025-12-10
1,28,2002-11-30,40,0,1.3333,0,2025-12-10
1,30,2002-11-30,94,0,1.3056,0,2025-12-10
1,4,2002-12-31,1,0,0.1333,0,2025-12-10
1,5,2002-12-31,10,0,0.3846,0,2025-12-10
1,12,2002-12-31,13,0,0.4062,0,2025-12-10
1,14,2002-12-31,25,0,0.3676,0,2025-12-10
1,17,2002-12-31,1,0,0.0588,0,2025-12-10
1,18,2002-12-31,21,0,2.2105,0,2025-12-10
1,25,2002-12-31,2,0,0.0741,0,2025-12-10
1,27,2002-12-31,1,0,0.05,0,2025-12-10
1,28,2002-12-31,6,0,0.2,0,2025-12-10
1,30,2002-12-31,3,0,0.0417,0,2025-12-10
1,4,2003-01-31,2,0,0.2667,0,2025-12-10
1,6,2003-01-31,7,0,1.1667,0,2025-12-10
1,7,2003-01-31,1,0,0.0222,0,2025-12-10
1,12,2003-01-31,47,0,1.4688,0,2025-12-10
1,14,2003-01-31,1,0,0.0147,0,2025-12-10
1,16,2003-01-31,4,0,0.0952,0,2025-12-10
1,17,2003-01-31,1,0,0.0588,0,2025-12-10
1,18,2003-01-31,15,0,1.5789,0,2025-12-10
1,19,2003-01-31,1,0,0.0233,0,2025-12-10
1,20,2003-01-31,2,0,0.0571,0,2025-12-10
1,23,2003-01-31,8,0,0.6667,0,2025-12-10
1,25,2003-01-31,1,0,0.037,0,2025-12-10
1,26,2003-01-31,3,0,0.12,0,2025-12-10
1,30,2003-01-31,5,0,0.0694,0,2025-12-10
1,4,2003-02-28,1,0,0.1333,0,2025-12-10
1,6,2003-02-28,12,0,2.0,0,2025-12-10
1,7,2003-02-28,1,0,0.0222,0,2025-12-10
1,12,2003-02-28,57,0,1.7812,0,2025-12-10
1,14,2003-02-28,4,0,0.0588,0,2025-12-10
1,16,2003-02-28,9,0,0.2143,0,2025-12-10
1,18,2003-02-28,7,0,0.7368,0,2025-12-10
1,19,2003-02-28,1,0,0.0233,0,2025-12-10
1,20,2003-02-28,2,0,0.0571,0,2025-12-10
1,23,2003-02-28,7,0,0.5833,0,2025-12-10
1,25,2003-02-28,1,0,0.037,0,2025-12-10
1,27,2003-02-28,4,0,0.2,0,2025-12-10
1,28,2003-02-28,1,0,0.0333,0,2025-12-10
1,30,2003-02-28,1,0,0.0139,0,2025-12-10
1,4,2003-03-31,1,0,0.1333,0,2025-12-10
1,6,2003-03-31,5,0,0.8333,0,2025-12-10
1,12,2003-03-31,24,0,0.75,0,2025-12-10
1,14,2003-03-31,8,0,0.1176,0,2025-12-10
1,16,2003-03-31,8,0,0.1905,0,2025-12-10
1,18,2003-03-31,3,0,0.3158,0,2025-12-10
1,19,2003-03-31,2,0,0.0465,0,2025-12-10
1,23,2003-03-31,1,0,0.0833,0,2025-12-10
1,28,2003-03-31,1,0,0.0333,0,2025-12-10
1,30,2003-03-31,8,0,0.1111,0,2025-12-10
1,6,2003-04-30,5,0,0.8333,0,2025-12-10
1,7,2003-04-30,3,0,0.0667,0,2025-12-10
1,12,2003-04-30,18,0,0.5625,0,2025-12-10
1,14,2003-04-30,4,0,0.0588,0,2025-12-10
1,16,2003-04-30,5,0,0.119,0,2025-12-10
1,17,2003-04-30,1,0,0.0588,0,2025-12-10
1,18,2003-04-30,9,0,0.9474,0,2025-12-10
1,19,2003-04-30,4,0,0.093,0,2025-12-10
1,23,2003-04-30,1,0,0.0833,0,2025-12-10
1,25,2003-04-30,1,0,0.037,0,2025-12-10
1,28,2003-04-30,3,0,0.1,0,2025-12-10
1,30,2003-04-30,9,0,0.125,0,2025-12-10
1,31,2003-04-30,1,0,0.0526,0,2025-12-10
1,7,2003-05-31,2,0,0.0444,0,2025-12-10
1,12,2003-05-31,18,0,0.5625,0,2025-12-10
1,14,2003-05-31,1,0,0.0147,0,2025-12-10
1,16,2003-05-31,3,0,0.0714,0,2025-12-10
1,17,2003-05-31,9,0,0.5294,0,2025-12-10
1,18,2003-05-31,5,0,0.5263,0,2025-12-10
1,19,2003-05-31,2,0,0.0465,0,2025-12-10
1,20,2003-05-31,3,0,0.0857,0,2025-12-10
1,23,2003-05-31,1,0,0.0833,0,2025-12-10
1,25,2003-05-31,8,0,0.2963,0,2025-12-10
1,27,2003-05-31,1,0,0.05,0,2025-12-10
1,30,2003-05-31,20,0,0.2778,0,2025-12-10
1,4,2003-06-30,1,0,0.1333,0,2025-12-10
1,6,2003-06-30,1,0,0.1667,0,2025-12-10
1,7,2003-06-30,2,0,0.0444,0,2025-12-10
1,12,2003-06-30,12,0,0.375,0,2025-12-10
1,16,2003-06-30,1,0,0.0238,0,2025-12-10
1,17,2003-06-30,4,0,0.2353,0,2025-12-10
1,18,2003-06-30,19,0,2.0,0,2025-12-10
1,19,2003-06-30,3,0,0.0698,0,2025-12-10
1,20,2003-06-30,1,0,0.0286,0,2025-12-10
1,23,2003-06-30,1,0,0.0833,0,2025-12-10
1,25,2003-06-30,33,0,1.2222,0,2025-12-10
1,26,2003-06-30,20,0,0.8,0,2025-12-10
1,28,2003-06-30,1,0,0.0333,0,2025-12-10
1,30,2003-06-30,13,0,0.1806,0,2025-12-10
1,2,2003-07-31,34,0,1.2143,0,2025-12-10
1,5,2003-07-31,1,0,0.0385,0,2025-12-10
1,7,2003-07-31,4,0,0.0889,0,2025-12-10
1,12,2003-07-31,44,0,1.375,0,2025-12-10
1,13,2003-07-31,2,0,0.08,0,2025-12-10
1,16,2003-07-31,1,0,0.0238,0,2025-12-10
1,17,2003-07-31,7,0,0.4118,0,2025-12-10
1,18,2003-07-31,12,0,1.2632,0,2025-12-10
1,19,2003-07-31,5,0,0.1163,0,2025-12-10
1,20,2003-07-31,7,0,0.2,0,2025-12-10
1,23,2003-07-31,2,0,0.1667,0,2025-12-10
1,25,2003-07-31,75,0,2.7778,0,2025-12-10
1,26,2003-07-31,52,0,2.08,0,2025-12-10
1,27,2003-07-31,12,0,0.6,0,2025-12-10
1,28,2003-07-31,2,0,0.0667,0,2025-12-10
1,30,2003-07-31,85,0,1.1806,0,2025-12-10
1,31,2003-07-31,1,0,0.0526,0,2025-12-10
1,2,2003-08-31,70,0,2.5,0,2025-12-10
1,4,2003-08-31,3,0,0.4,0,2025-12-10
1,5,2003-08-31,2,0,0.0769,0,2025-12-10
1,7,2003-08-31,1,0,0.0222,0,2025-12-10
1,12,2003-08-31,64,0,2.0,0,2025-12-10
1,14,2003-08-31,2,0,0.0294,0,2025-12-10
1,16,2003-08-31,7,0,0.1667,0,2025-12-10
1,17,2003-08-31,14,0,0.8235,0,2025-12-10
1,18,2003-08-31,6,0,0.6316,0,2025-12-10
1,19,2003-08-31,5,0,0.1163,0,2025-12-10
1,20,2003-08-31,13,0,0.3714,0,2025-12-10
1,23,2003-08-31,6,0,0.5,0,2025-12-10
1,25,2003-08-31,148,0,5.4815,1,2025-12-10
1,26,2003-08-31,58,0,2.32,0,2025-12-10
1,27,2003-08-31,20,0,1.0,0,2025-12-10
1,28,2003-08-31,1,0,0.0333,0,2025-12-10
1,30,2003-08-31,158,0,2.1944,0,2025-12-10
1,31,2003-08-31,2,0,0.1053,0,2025-12-10
1,2,2003-09-30,113,0,4.0357,0,2025-12-10
1,4,2003-09-30,4,0,0.5333,0,2025-12-10
1,5,2003-09-30,1,0,0.0385,0,2025-12-10
1,7,2003-09-30,1,0,0.0222,0,2025-12-10
1,10,2003-09-30,1,0,0.0667,0,2025-12-10
1,12,2003-09-30,58,0,1.8125,0,2025-12-10
1,13,2003-09-30,1,0,0.04,0,2025-12-10
1,16,2003-09-30,12,0,0.2857,0,2025-12-10
1,17,2003-09-30,12,0,0.7059,0,2025-12-10
1,18,2003-09-30,4,0,0.4211,0,2025-12-10
